Fecha,Presion,Temperatura,Volumen,Cliente
2019-01-02 01:00:00,18.561981991418143,20.58017509737936,17.915196957080845,CLIENTE1
2019-01-02 02:00:00,18.22754465133422,23.88184899302254,16.976526004204793,CLIENTE1
2019-01-02 03:00:00,18.347935664199433,25.341601920231298,16.028052808369832,CLIENTE1
2019-01-02 04:00:00,18.48035240204221,27.12245096160773,16.682199845504194,CLIENTE1
2019-01-02 05:00:00,18.13509631694948,27.925430821797267,15.462704353695155,CLIENTE1
2019-01-02 06:00:00,17.783030927764248,29.719271004040838,14.10840378289574,CLIENTE1
2019-01-02 07:00:00,17.68978351687198,26.863623333492058,15.749392331106375,CLIENTE1
2019-01-02 08:00:00,17.59075735449857,26.65278589124058,15.788975965952211,CLIENTE1
2019-01-02 09:00:00,17.59948513701996,27.318571535486246,16.656201692079495,CLIENTE1
2019-01-02 10:00:00,17.214003175899702,24.54569573029481,15.246691658170517,CLIENTE1
2019-01-02 11:00:00,17.491729709055154,22.630169725387844,17.56250463523727,CLIENTE1
2019-01-02 12:00:00,17.450911444794894,19.61879490265003,16.640952142922337,CLIENTE1
2019-01-02 13:00:00,17.825646140882977,16.641820835828646,19.26014623581839,CLIENTE1
2019-01-02 14:00:00,17.629099337252747,16.165638462044864,18.261048869912713,CLIENTE1
2019-01-02 15:00:00,17.24791403149561,14.462857020764863,18.938352351865976,CLIENTE1
2019-01-02 16:00:00,17.860312438202925,12.123248459662166,19.73836001963692,CLIENTE1
2019-01-02 17:00:00,17.93793477873317,11.760178726929668,19.651361822541986,CLIENTE1
2019-01-02 18:00:00,17.592860158712263,11.977365056218218,20.71581231458689,CLIENTE1
2019-01-02 19:00:00,18.211896196279024,11.552625424572161,19.697670552060735,CLIENTE1
2019-01-02 20:00:00,18.201207859181054,13.029847462109386,19.58304545985891,CLIENTE1
2019-01-02 21:00:00,18.337271421816162,14.457032172483181,18.98993454540522,CLIENTE1
2019-01-02 22:00:00,18.13137225594937,16.06680232297772,18.49493295601419,CLIENTE1
2019-01-02 23:00:00,18.308117908401247,17.56358097919504,18.778606260819622,CLIENTE1
2019-01-03 00:00:00,18.732000679142253,20.514998457428657,17.866040827149998,CLIENTE1
2019-01-03 01:00:00,18.68102971578302,22.82431925757936,16.743112134805433,CLIENTE1
2019-01-03 02:00:00,18.582611499295712,24.29834531031992,15.570833354726659,CLIENTE1
2019-01-03 03:00:00,18.248962381463603,25.044770067580135,16.682147936693806,CLIENTE1
2019-01-03 04:00:00,18.521509275211685,27.556858390637192,15.27735672147442,CLIENTE1
2019-01-03 05:00:00,17.908908945572186,27.37042126220557,17.17659230852002,CLIENTE1
2019-01-03 06:00:00,17.869142338968313,28.74832849463039,15.546955704740862,CLIENTE1
2019-01-03 07:00:00,18.02826630339679,26.91581001014393,16.4174368050331,CLIENTE1
2019-01-03 08:00:00,17.542364580751066,27.706443659445203,15.509103968755552,CLIENTE1
2019-01-03 09:00:00,17.680624790190812,25.6883034858,16.42837258496772,CLIENTE1
2019-01-03 10:00:00,17.283961017730757,23.0493342210658,16.762305359717953,CLIENTE1
2019-01-03 11:00:00,17.1858637222378,21.868599449913358,17.632491399400056,CLIENTE1
2019-01-03 12:00:00,17.62491396475278,20.093281823017236,18.156276452030855,CLIENTE1
2019-01-03 13:00:00,17.272896256592468,18.19851404384473,17.325631482527925,CLIENTE1
2019-01-03 14:00:00,17.318413632362905,15.265916166713888,19.44970318659547,CLIENTE1
2019-01-03 15:00:00,17.685574397095998,13.50974731277547,19.714676381929916,CLIENTE1
2019-01-03 16:00:00,17.691568180770208,13.28479772933549,19.0079031202473,CLIENTE1
2019-01-03 17:00:00,17.98644884933749,11.953360362850278,19.523589854042537,CLIENTE1
2019-01-03 18:00:00,18.094549758157676,12.24340448938418,20.12476903324228,CLIENTE1
2019-01-03 19:00:00,18.055145193255928,12.936042341003489,19.112501009843946,CLIENTE1
2019-01-03 20:00:00,18.064777625898778,11.809433543310401,18.470459503222422,CLIENTE1
2019-01-03 21:00:00,18.218925868643318,14.604156243721711,18.958015335468886,CLIENTE1
2019-01-03 22:00:00,18.354181010444147,17.038050907361917,18.60240811300487,CLIENTE1
2019-01-03 23:00:00,18.566376797255277,17.750592830350115,18.1870134805942,CLIENTE1
2019-01-04 00:00:00,18.414574517614398,19.411348333409943,17.3389322209395,CLIENTE1
2019-01-04 01:00:00,18.428595919007048,22.733180755897173,16.63826341492699,CLIENTE1
2019-01-04 02:00:00,18.560050389084324,24.26442387963318,16.2775065735211,CLIENTE1
2019-01-04 03:00:00,18.351377162834492,26.43606070611443,17.097667594286,CLIENTE1
2019-01-04 04:00:00,18.188954417898444,26.715363995567817,16.138766988037997,CLIENTE1
2019-01-04 05:00:00,18.033406089517474,26.606118658001446,15.509813919601037,CLIENTE1
2019-01-04 06:00:00,18.460815926664424,27.976991388231,15.576324567131977,CLIENTE1
2019-01-04 07:00:00,17.990020269410692,27.436577421236898,15.311989728175991,CLIENTE1
2019-01-04 08:00:00,17.478253757448805,27.615128954580236,16.483343660641246,CLIENTE1
2019-01-04 09:00:00,17.71764581326526,25.879260528194106,16.639500131792676,CLIENTE1
2019-01-04 10:00:00,17.621353433281314,22.76365394738525,16.431773632000947,CLIENTE1
2019-01-04 11:00:00,17.695398892202558,21.183588563404278,17.60890895358073,CLIENTE1
2019-01-04 12:00:00,17.476314768946203,20.777031229269806,17.65887631426539,CLIENTE1
2019-01-04 13:00:00,17.285043278537422,18.544092986447446,17.17221664746243,CLIENTE1
2019-01-04 14:00:00,17.28848957513816,15.559471973939878,18.515712431695672,CLIENTE1
2019-01-04 15:00:00,17.590423406159516,14.4148067132538,18.935574879792952,CLIENTE1
2019-01-04 16:00:00,17.604266663045088,13.501588946078776,18.939467727466152,CLIENTE1
2019-01-04 17:00:00,17.718208716707185,12.721483525031942,19.241292177357913,CLIENTE1
2019-01-04 18:00:00,18.091689426629834,12.775993756891479,17.891373142892633,CLIENTE1
2019-01-04 19:00:00,18.016570239316604,12.553615224798033,19.102187566156225,CLIENTE1
2019-01-04 20:00:00,18.283621223226472,13.072600765216361,18.69965124446867,CLIENTE1
2019-01-04 21:00:00,18.39881202484277,14.213567298677342,20.057281168466993,CLIENTE1
2019-01-04 22:00:00,18.519887171323468,16.92292757375993,18.155052843279936,CLIENTE1
2019-01-04 23:00:00,18.583936708102037,16.20793088578366,18.71189941665538,CLIENTE1
2019-01-05 00:00:00,18.769742001168733,19.96907573992693,18.27441328391441,CLIENTE1
2019-01-05 01:00:00,18.207253335462177,22.17778577734075,16.56626299282025,CLIENTE1
2019-01-05 02:00:00,18.199288165698174,22.941387497970517,17.00592352585813,CLIENTE1
2019-01-05 03:00:00,18.434362156483957,26.005605140002817,16.945466138259768,CLIENTE1
2019-01-05 04:00:00,18.404044738203158,26.490511753654125,15.93051092656649,CLIENTE1
2019-01-05 05:00:00,18.39495928769239,28.501529114031815,14.951404369570179,CLIENTE1
2019-01-05 06:00:00,17.91577196334851,27.98452633277254,15.104830421385017,CLIENTE1
2019-01-05 07:00:00,17.5888672041004,28.348562536277445,15.499362718983756,CLIENTE1
2019-01-05 08:00:00,17.71044388618047,27.989944781079156,15.367503066670135,CLIENTE1
2019-01-05 09:00:00,17.58283779426636,26.05069791566316,16.785831259670047,CLIENTE1
2019-01-05 10:00:00,17.475126333165885,23.387756418595057,17.08148473040798,CLIENTE1
2019-01-05 11:00:00,17.522661907173365,20.948264122123128,17.60178117977379,CLIENTE1
2019-01-05 12:00:00,17.412550792605902,21.492707294013098,16.95679644768759,CLIENTE1
2019-01-05 13:00:00,17.510629045254046,17.93124721796315,17.712606557149307,CLIENTE1
2019-01-05 14:00:00,17.46136850029367,15.54081470855921,18.844208661018442,CLIENTE1
2019-01-05 15:00:00,17.79462980311682,14.551051420956282,18.149925938553196,CLIENTE1
2019-01-05 16:00:00,18.123963537155568,13.012001038671707,18.927095893229083,CLIENTE1
2019-01-05 17:00:00,17.811267377696886,13.048473867724269,19.54121610305545,CLIENTE1
2019-01-05 18:00:00,17.922856559138314,12.12214254594968,18.507756823433983,CLIENTE1
2019-01-05 19:00:00,18.275435280529692,12.379426389915519,20.29710663539407,CLIENTE1
2019-01-05 20:00:00,17.971847069103823,12.596799659564788,19.35776238436823,CLIENTE1
2019-01-05 21:00:00,18.051361478269357,14.816300229505613,18.15328738367933,CLIENTE1
2019-01-05 22:00:00,18.740463201093235,15.271239955449342,17.908758457592228,CLIENTE1
2019-01-05 23:00:00,18.114588861786203,18.561325857657668,16.516583718773834,CLIENTE1
2019-01-06 00:00:00,18.20448712912416,21.319150010392107,16.590151570246594,CLIENTE1
2019-01-06 01:00:00,18.686873933574542,20.951636863674178,16.619821593491007,CLIENTE1
2019-01-06 02:00:00,18.702445864344245,22.128683281585612,17.035497830555904,CLIENTE1
2019-01-06 03:00:00,18.075648998653204,26.252857253615833,16.16333812423566,CLIENTE1
2019-01-06 04:00:00,18.221873966579274,29.06985481599534,15.55113478944665,CLIENTE1
2019-01-06 05:00:00,18.18284175634789,27.0308333978817,15.173242920986917,CLIENTE1
2019-01-06 06:00:00,17.696217090059854,27.10444339295841,15.806468348191059,CLIENTE1
2019-01-06 07:00:00,17.931324968701546,28.30441509067026,15.871541727399903,CLIENTE1
2019-01-06 08:00:00,17.694395285969783,26.36229262489553,15.95848113495054,CLIENTE1
2019-01-06 09:00:00,18.028726920687326,25.359533862342996,15.03229210908748,CLIENTE1
2019-01-06 10:00:00,17.35414195913099,23.829839359986313,15.9993838959916,CLIENTE1
2019-01-06 11:00:00,17.46381875995923,22.605320696520277,17.27097361282872,CLIENTE1
2019-01-06 12:00:00,17.473879734368257,19.785758110885503,16.998048029428542,CLIENTE1
2019-01-06 13:00:00,17.38977301002369,18.262587244577293,18.708720961791126,CLIENTE1
2019-01-06 14:00:00,17.53997143628363,15.97044005955181,18.223984587098514,CLIENTE1
2019-01-06 15:00:00,17.622369831451884,13.779908867586341,19.28302698100234,CLIENTE1
2019-01-06 16:00:00,17.623083238763453,12.92926909686325,18.344738418979905,CLIENTE1
2019-01-06 17:00:00,17.970214489584162,11.626440324219784,18.64892594665206,CLIENTE1
2019-01-06 18:00:00,17.883431559363363,12.120211988695798,19.628961886782985,CLIENTE1
2019-01-06 19:00:00,17.86926060051157,11.489333740968274,19.682923857593,CLIENTE1
2019-01-06 20:00:00,17.99844648642009,12.314147940954966,19.78258049052773,CLIENTE1
2019-01-06 21:00:00,18.70085810659758,15.626215202751823,18.52924109943664,CLIENTE1
2019-01-06 22:00:00,18.668312969989902,16.075785957089057,18.69413640248692,CLIENTE1
2019-01-06 23:00:00,18.40876100113355,18.005492685468862,18.650009689951844,CLIENTE1
2019-01-07 00:00:00,18.497171021327254,20.529229135934095,16.543492522498163,CLIENTE1
2019-01-07 01:00:00,18.43811151897505,21.854700092114403,16.867398870652806,CLIENTE1
2019-01-07 02:00:00,18.50681820760598,23.93883837268414,17.363262699878927,CLIENTE1
2019-01-07 03:00:00,18.584166604627377,26.119473237757905,16.042652958951166,CLIENTE1
2019-01-07 04:00:00,18.10657393758732,27.277469237404365,16.57377041114164,CLIENTE1
2019-01-07 05:00:00,18.510143826925614,26.924135895433274,16.27901241780202,CLIENTE1
2019-01-07 06:00:00,17.955738433902415,28.79167407733573,16.19524219081935,CLIENTE1
2019-01-07 07:00:00,17.890289552555313,27.380891989014646,15.456655394083013,CLIENTE1
2019-01-07 08:00:00,17.667122534950877,26.210006736690826,16.579154973350878,CLIENTE1
2019-01-07 09:00:00,17.91542964410184,25.06397419349314,17.430340477617467,CLIENTE1
2019-01-07 10:00:00,17.44507832507621,23.815897057849075,17.477481510576414,CLIENTE1
2019-01-07 11:00:00,17.670570998276677,23.50155923118529,16.405459449416707,CLIENTE1
2019-01-07 12:00:00,17.764775010133107,19.189571276063376,17.832678896364875,CLIENTE1
2019-01-07 13:00:00,17.308963972769455,18.18834168654064,17.549397900493034,CLIENTE1
2019-01-07 14:00:00,17.36614033994325,14.421407180194208,19.754018981207054,CLIENTE1
2019-01-07 15:00:00,17.88742514901826,14.474392203991467,19.065425041333654,CLIENTE1
2019-01-07 16:00:00,17.728555239740118,13.924783237038632,19.37117372728971,CLIENTE1
2019-01-07 17:00:00,17.566650264797925,12.217429398704956,18.996532582850293,CLIENTE1
2019-01-07 18:00:00,18.21251943026901,11.631516060893325,19.432350600727855,CLIENTE1
2019-01-07 19:00:00,18.4095304623282,12.593635574267616,20.08987312297187,CLIENTE1
2019-01-07 20:00:00,18.32383630663772,13.76858483731168,20.644921111169186,CLIENTE1
2019-01-07 21:00:00,18.47200833035067,15.011571807321543,20.07076881447205,CLIENTE1
2019-01-07 22:00:00,18.75792727144414,17.716312416477162,18.082901412353177,CLIENTE1
2019-01-07 23:00:00,18.57682945422736,18.235948283715516,16.573085319123603,CLIENTE1
2019-01-08 00:00:00,18.30241351246665,19.666071920197655,17.3505125884515,CLIENTE1
2019-01-08 01:00:00,18.407242588736384,22.110602342164185,17.143127319918204,CLIENTE1
2019-01-08 02:00:00,18.68610436689572,24.083667830170818,18.049626755233405,CLIENTE1
2019-01-08 03:00:00,18.263804036471733,25.886344156274873,16.938677774105983,CLIENTE1
2019-01-08 04:00:00,18.107560024075553,27.047514313025292,15.14853344694697,CLIENTE1
2019-01-08 05:00:00,18.151697464429752,28.01074602809618,14.751407093246991,CLIENTE1
2019-01-08 06:00:00,18.159547871424564,26.808319951507908,16.986957532856096,CLIENTE1
2019-01-08 07:00:00,17.895569001989763,28.536943108477917,15.558138983057972,CLIENTE1
2019-01-08 08:00:00,17.8027505899679,26.61507848180535,16.10597059175608,CLIENTE1
2019-01-08 09:00:00,17.910354122724662,24.865827292334764,17.014584042191725,CLIENTE1
2019-01-08 10:00:00,17.398647031724803,24.658534261046483,15.531417454451885,CLIENTE1
2019-01-08 11:00:00,17.480963998444132,23.2735798333957,17.039518307161906,CLIENTE1
2019-01-08 12:00:00,17.39010308583303,20.544422519599554,17.913885153301514,CLIENTE1
2019-01-08 13:00:00,17.27760580184568,18.209208423589587,17.799318646509303,CLIENTE1
2019-01-08 14:00:00,17.466497230764798,15.40589042236911,19.041417979663624,CLIENTE1
2019-01-08 15:00:00,17.683586676382888,16.792899620758423,18.954598724800245,CLIENTE1
2019-01-08 16:00:00,17.85256175387783,13.929336999587033,18.93631110929679,CLIENTE1
2019-01-08 17:00:00,17.828367985577692,11.515324320079738,20.130525608572302,CLIENTE1
2019-01-08 18:00:00,17.94324932453945,11.531289667008204,19.352621275965916,CLIENTE1
2019-01-08 19:00:00,18.02327657671588,12.498010121878307,19.73864956536165,CLIENTE1
2019-01-08 20:00:00,18.3710206386132,11.98467853079437,19.494701944995153,CLIENTE1
2019-01-08 21:00:00,18.383975369844453,14.635550076116031,18.430281603999457,CLIENTE1
2019-01-08 22:00:00,18.561440461079467,15.791076088763123,19.280005310122796,CLIENTE1
2019-01-08 23:00:00,18.497667839156325,19.06963078609947,18.039027440113387,CLIENTE1
2019-01-09 00:00:00,18.56701797994778,20.929723730902598,17.89311262060499,CLIENTE1
2019-01-09 01:00:00,18.573791350702948,20.06235734420568,17.701753449650333,CLIENTE1
2019-01-09 02:00:00,18.29839386605085,24.195028735488517,16.658198375571256,CLIENTE1
2019-01-09 03:00:00,18.31215743596536,24.52538024987343,16.265528709268146,CLIENTE1
2019-01-09 04:00:00,18.505261331964284,27.97924696300766,15.671339994025654,CLIENTE1
2019-01-09 05:00:00,17.94558933928273,28.026057972281475,16.02897460043888,CLIENTE1
2019-01-09 06:00:00,17.80146397556656,28.603724361749595,14.330672269331515,CLIENTE1
2019-01-09 07:00:00,17.46238138686902,27.04114016060324,14.98591200399261,CLIENTE1
2019-01-09 08:00:00,17.397994661003743,28.557614087338578,15.77736686784818,CLIENTE1
2019-01-09 09:00:00,17.87186914907247,27.44041294321274,14.93680086818533,CLIENTE1
2019-01-09 10:00:00,17.410050295799554,23.316516499232364,16.2675969532078,CLIENTE1
2019-01-09 11:00:00,17.329076341655053,22.537971124979887,16.98412979242156,CLIENTE1
2019-01-09 12:00:00,17.23239850233262,19.63135805728785,17.49968686497608,CLIENTE1
2019-01-09 13:00:00,17.622041115840585,18.081425023024583,17.716801078167506,CLIENTE1
2019-01-09 14:00:00,17.66337681638187,15.159157083287019,18.290386267764514,CLIENTE1
2019-01-09 15:00:00,17.718442539752118,16.009362162172117,19.554186111658126,CLIENTE1
2019-01-09 16:00:00,17.423957833040184,12.469786494191693,18.503157601017907,CLIENTE1
2019-01-09 17:00:00,18.014119469322242,12.209893004356124,20.0425331204516,CLIENTE1
2019-01-09 18:00:00,17.934186349386565,12.576186344888418,19.930683945319107,CLIENTE1
2019-01-09 19:00:00,17.783586140388813,11.930378180287882,18.84029163969043,CLIENTE1
2019-01-09 20:00:00,18.57311665303861,13.057013492605318,18.761738116140315,CLIENTE1
2019-01-09 21:00:00,18.46075532717344,14.069733873366047,19.773116829776782,CLIENTE1
2019-01-09 22:00:00,18.37954761355911,16.071564729464296,17.533763061274037,CLIENTE1
2019-01-09 23:00:00,17.955331949689473,17.172180197766252,17.976351312381343,CLIENTE1
2019-01-10 00:00:00,18.373843614423595,19.82960953951816,17.372181086138834,CLIENTE1
2019-01-10 01:00:00,18.27235217442426,22.085871354383702,16.720858789324932,CLIENTE1
2019-01-10 02:00:00,18.844625981592745,23.91468586362336,18.612437430148688,CLIENTE1
2019-01-10 03:00:00,18.436922906348425,25.884706213407416,16.86483127392488,CLIENTE1
2019-01-10 04:00:00,18.345461521786284,26.877054788123463,15.035342223187513,CLIENTE1
2019-01-10 05:00:00,18.385733902655787,28.51414240373072,15.282245524995473,CLIENTE1
2019-01-10 06:00:00,18.176312215142413,27.926443259371336,15.024383646076187,CLIENTE1
2019-01-10 07:00:00,17.95332373455512,27.803920266609175,16.287318823678316,CLIENTE1
2019-01-10 08:00:00,17.833206613052898,26.583044828145496,14.525199678821796,CLIENTE1
2019-01-10 09:00:00,17.824765200965476,25.423142377400193,15.573988047963638,CLIENTE1
2019-01-10 10:00:00,17.63877179315832,23.176739100677562,16.671469604436002,CLIENTE1
2019-01-10 11:00:00,17.67099188034109,22.674746964189207,17.477245772101995,CLIENTE1
2019-01-10 12:00:00,17.571074202982118,19.275985585878008,16.989981658776973,CLIENTE1
2019-01-10 13:00:00,17.222894441491547,17.523595853962508,17.164644311581576,CLIENTE1
2019-01-10 14:00:00,17.7927243307829,16.479062388275633,17.31797780936604,CLIENTE1
2019-01-10 15:00:00,17.64132211334191,14.85770444326325,19.74832010706379,CLIENTE1
2019-01-10 16:00:00,17.591433075323568,12.945038302253769,20.514165815307077,CLIENTE1
2019-01-10 17:00:00,17.980234862045165,10.851347407963077,19.63073048405824,CLIENTE1
2019-01-10 18:00:00,18.02027694939747,12.531410629836461,19.11432338550675,CLIENTE1
2019-01-10 19:00:00,18.186268153278174,12.676077490134432,19.601738571084258,CLIENTE1
2019-01-10 20:00:00,18.168261452895397,12.13855846401374,19.954104959805587,CLIENTE1
2019-01-10 21:00:00,18.388866611940188,15.156903416743216,18.263941237952327,CLIENTE1
2019-01-10 22:00:00,18.42938175190802,15.63745349298659,17.846652366381353,CLIENTE1
2019-01-10 23:00:00,18.72189825669897,17.227663812923854,18.90389513411023,CLIENTE1
2019-01-11 00:00:00,18.527001911177624,20.276584568771405,17.3493318939917,CLIENTE1
2019-01-11 01:00:00,18.599066993605227,22.128609349034125,18.028585577766684,CLIENTE1
2019-01-11 02:00:00,18.398181676751232,24.363765867459588,16.599064605192027,CLIENTE1
2019-01-11 03:00:00,18.420333747524325,24.57475580283283,16.052169710567156,CLIENTE1
2019-01-11 04:00:00,17.994629630686983,28.58132065662674,15.714891666271342,CLIENTE1
2019-01-11 05:00:00,18.379540297455318,27.44944638534423,17.140905468320458,CLIENTE1
2019-01-11 06:00:00,18.190249386549578,26.973272553202868,17.931308628311037,CLIENTE1
2019-01-11 07:00:00,17.887155393986877,28.428313694499604,15.283253143648293,CLIENTE1
2019-01-11 08:00:00,17.656205001146134,26.851026592861235,16.23476785556918,CLIENTE1
2019-01-11 09:00:00,17.49802721575872,26.124241038110707,16.161158538449918,CLIENTE1
2019-01-11 10:00:00,17.685342144290548,23.9366465888333,16.637208437861435,CLIENTE1
2019-01-11 11:00:00,17.7656741366866,22.231926739102903,16.750281754789007,CLIENTE1
2019-01-11 12:00:00,17.155157759137854,20.406618274990908,16.884594310155663,CLIENTE1
2019-01-11 13:00:00,17.353679466557253,17.54295866532685,18.46779603364628,CLIENTE1
2019-01-11 14:00:00,17.546436519050683,16.754658343354315,19.09113378352795,CLIENTE1
2019-01-11 15:00:00,17.88870186525108,14.17972567124399,20.208639503085774,CLIENTE1
2019-01-11 16:00:00,17.603491708236188,12.589380387721448,19.261537019065315,CLIENTE1
2019-01-11 17:00:00,17.566103283699427,12.548385993812122,18.933174504086647,CLIENTE1
2019-01-11 18:00:00,17.951367188739688,12.571033022792834,20.433806355102497,CLIENTE1
2019-01-11 19:00:00,18.24360721899895,12.305163249725872,19.59492576735577,CLIENTE1
2019-01-11 20:00:00,18.316304095368118,12.59844760672751,20.089547549703365,CLIENTE1
2019-01-11 21:00:00,18.232669467550224,15.056474203554524,18.612961017987022,CLIENTE1
2019-01-11 22:00:00,18.290112805912365,14.81007029963511,19.273393028772784,CLIENTE1
2019-01-11 23:00:00,18.84993793288817,17.323922997018066,17.96780508431478,CLIENTE1
2019-01-12 00:00:00,18.36587475757027,20.251618312426707,16.85633650494766,CLIENTE1
2019-01-12 01:00:00,18.626635575738977,21.202538175509446,16.409234610884724,CLIENTE1
2019-01-12 02:00:00,18.702022719713266,24.244062078066,17.601460594483537,CLIENTE1
2019-01-12 03:00:00,18.25675993562138,25.83546375507761,16.591564547026014,CLIENTE1
2019-01-12 04:00:00,18.46422864765234,27.870528394695373,14.44499492027515,CLIENTE1
2019-01-12 05:00:00,18.44962221995641,27.219740995528582,15.399716436138156,CLIENTE1
2019-01-12 06:00:00,18.10741262941448,27.724274781086688,15.315618722802952,CLIENTE1
2019-01-12 07:00:00,17.842590483464747,28.219785291406684,15.007442815252972,CLIENTE1
2019-01-12 08:00:00,18.030078061472466,25.18881902477753,15.172612632948864,CLIENTE1
2019-01-12 09:00:00,17.69921643262489,28.36438808862405,15.416578228314881,CLIENTE1
2019-01-12 10:00:00,17.272364495198914,23.669412748963918,16.39701888965969,CLIENTE1
2019-01-12 11:00:00,17.560910952611632,21.715850985306393,16.93410485895222,CLIENTE1
2019-01-12 12:00:00,17.45891828426478,20.91890200872297,16.8602890200083,CLIENTE1
2019-01-12 13:00:00,17.875497951114816,18.12841549936462,18.053127206690927,CLIENTE1
2019-01-12 14:00:00,17.90558239140449,14.808123771703796,18.869708486553606,CLIENTE1
2019-01-12 15:00:00,17.744129559243333,15.077187654581714,19.24980787453357,CLIENTE1
2019-01-12 16:00:00,18.012919499988698,13.989432370257193,18.753173208382147,CLIENTE1
2019-01-12 17:00:00,17.508858092818866,12.146803037573367,19.268245939138232,CLIENTE1
2019-01-12 18:00:00,18.141629699413446,12.00971971336638,19.521830354432275,CLIENTE1
2019-01-12 19:00:00,18.064272655919844,12.897214400828299,19.90993261773069,CLIENTE1
2019-01-12 20:00:00,18.343628075817424,12.5814392364596,19.14380536345821,CLIENTE1
2019-01-12 21:00:00,18.778786229840286,14.931356601873146,18.185483241424826,CLIENTE1
2019-01-12 22:00:00,18.488233965789615,16.39777214168893,16.973597218519526,CLIENTE1
2019-01-12 23:00:00,18.61115681695693,17.628668213225758,17.149213737555957,CLIENTE1
2019-01-13 00:00:00,18.225760438229276,19.12631850095052,17.38480754132535,CLIENTE1
2019-01-13 01:00:00,18.328229304500738,22.13090102954463,17.062239502470444,CLIENTE1
2019-01-13 02:00:00,18.541275054020577,23.54132886005853,16.244031996265353,CLIENTE1
2019-01-13 03:00:00,18.235120605040915,26.700482430036512,16.155339714252623,CLIENTE1
2019-01-13 04:00:00,18.405174433975922,27.28680485840878,16.455159361678273,CLIENTE1
2019-01-13 05:00:00,17.85792787704399,28.597240895027134,14.198536967691657,CLIENTE1
2019-01-13 06:00:00,18.232998897376792,28.352697548275568,14.978537812315983,CLIENTE1
2019-01-13 07:00:00,17.929412985338082,28.18356083731391,16.03853336123129,CLIENTE1
2019-01-13 08:00:00,17.840969722979843,26.548470763157873,15.528884136903715,CLIENTE1
2019-01-13 09:00:00,17.89742876374381,26.438792190750096,16.803176986097014,CLIENTE1
2019-01-13 10:00:00,17.817874075685374,25.676091952778954,14.123104629655735,CLIENTE1
2019-01-13 11:00:00,17.29212811428432,22.071968983072804,16.845863177898153,CLIENTE1
2019-01-13 12:00:00,17.644212908034966,19.77578037782868,17.770258397073764,CLIENTE1
2019-01-13 13:00:00,17.476844872559287,18.054011610760885,18.228510453651193,CLIENTE1
2019-01-13 14:00:00,17.71864043718671,15.86664243978577,17.63537251097668,CLIENTE1
2019-01-13 15:00:00,17.65524164651604,14.034462311584791,17.689693876868496,CLIENTE1
2019-01-13 16:00:00,17.86578357604374,13.43568501823236,19.670652762433917,CLIENTE1
2019-01-13 17:00:00,17.96238507337897,12.294026029914047,19.723631918055414,CLIENTE1
2019-01-13 18:00:00,18.288411349847113,13.406098875074127,19.430426296785438,CLIENTE1
2019-01-13 19:00:00,18.06418082377699,12.528588037384884,19.191564849489993,CLIENTE1
2019-01-13 20:00:00,17.859733698820243,13.587593018496301,17.824229931990303,CLIENTE1
2019-01-13 21:00:00,18.277110984168008,15.36226324490746,18.04332391052037,CLIENTE1
